Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32.888887,Yes,Travel_Rarely,520.373222,'Research & Development',7.973379,3.524129,'Life Sciences',1,654.648426,3.785976,Male,53.148573,2,1,'Laboratory Technician',2.112598,Married,3734.350275,9882.873344,0.529367,Y,Yes,20.767466,3.913271,4,80,0.16545,4.006441,2,1,3.240656,2,0.89058,2
20.29701,Yes,Travel_Rarely,926.348876,'Research & Development',11.539686,2.002844,'Life Sciences',1,969.784606,3.235657,Female,80.056139,2,1,'Research Scientist',1.423134,Single,2422.227807,18453.006225,1,Y,Yes,16.407246,3,2.637891,80,0.373292,1,2,3,1,0,0,0
19.985081,Yes,Travel_Rarely,688.730503,'Research & Development',4.334903,2.149115,'Life Sciences',1,623.182005,1.074722,Female,53.018112,2,1,'Research Scientist',3.528357,Single,2583.120245,18383.002175,1,Y,Yes,12.094347,3,2.316233,80,0,1,2.214777,3.967245,1,0,0,0
30.299814,Yes,Travel_Rarely,197.745267,'Research & Development',2.736502,3,'Life Sciences',1,995.270823,3.914208,Female,52.273081,3,1,'Research Scientist',2.374482,Single,2448.463335,26226.352836,1.310385,Y,No,19.553591,3.940799,1,80,0,4.206946,3.191408,3,1.308304,1.926195,0.8284,0.512284
36.081884,Yes,Travel_Rarely,397.232113,Sales,25.094819,2.220196,'Life Sciences',1,1414.089771,1.129128,Male,82.189706,1.343393,2,'Sales Executive',2.502319,Single,5360.978513,13709.3298,4.966355,Y,No,15.620322,3,2.563109,80,0,10.555774,2,1.22076,3.61784,3.335544,6.905291,5.535453
35.00368,Yes,Travel_Rarely,594.389988,Sales,25.222259,2.901809,'Life Sciences',1,1216.651034,2.999,Male,63.859501,2.095145,2,'Sales Executive',2.360673,Single,5189.40412,13909.229934,1.630185,Y,No,17.887913,3,1.172615,80,0,14.852794,2,1.338402,5.956828,1.446331,0.251986,1.747332
28.504613,Yes,Travel_Rarely,712.978392,Sales,25.08302,2,Medical,1,1494.818867,1.93566,Male,59.391145,1,2,'Sales Executive',2.093482,Single,5426.905344,21978.001223,7.665279,Y,No,17.445177,3,4,80,1.138422,7,5.659146,2.111478,2,2,2,2
26.50554,Yes,Travel_Rarely,307.079196,Sales,19.367481,1.55733,Medical,1,998.666481,2.006583,Male,38.852133,1.813252,2,'Sales Executive',3.882766,Single,5038.071681,21550.87391,7.184345,Y,No,17.429356,3,3.853511,80,0,11.092719,4.363541,2.020134,4.242008,5.916162,3.784917,2.925296
40.554494,Yes,Travel_Rarely,1178.788405,'Research & Development',5.674193,1,Medical,1,905.467776,1.454572,Male,56.962634,1.055548,3.843932,Manager,3.694121,Married,17217.494256,25551.292092,3.025279,Y,Yes,12.394296,3,4,80,0.274927,26.377199,2.861236,3.347741,27.36052,10.983769,6.754621,8.444619
44.693307,Yes,Travel_Rarely,787.691644,'Research & Development',14.715248,1,Medical,1,1033.801987,1.66429,Male,56.603407,2.021267,4.621862,Manager,3.618816,Married,17496.083236,24652.485004,1.558974,Y,Yes,13.016205,3,4,80,0.210402,32.061815,2.106926,3.279971,9.50682,13.125356,6.537156,8.665228
30.10497,Yes,Travel_Rarely,965.624078,'Research & Development',13.567137,3.88502,'Life Sciences',1,902.981085,3.344368,Female,53.705537,3.955948,1,'Research Scientist',1,Single,2722.108819,8395.483278,3.412011,Y,Yes,12.450448,3,3,80,0,15.940219,1.228299,3,12.253609,3.425021,9.877574,5.605537
34.475181,Yes,Travel_Rarely,931.774883,'Research & Development',11.939079,3.529968,'Life Sciences',1,862.930724,3.947164,Female,51.791665,3.195341,1,'Research Scientist',1,Single,2665.794128,8312.544138,1.450994,Y,Yes,11.014891,3,3,80,0,11.016829,3.422845,3,12.371554,7.01061,8.255247,5.06382
34.683639,Yes,Travel_Rarely,769.300424,Sales,16.451688,3.439302,Medical,1,1300.820499,1,Male,77.112396,2.030489,2,'Sales Executive',2.300204,Single,4754.370174,7839.423921,3.073013,Y,Yes,17.975389,3.554418,2.622082,80,0.445342,15.502811,2.171317,2.833325,9.884234,7.957818,0.536402,4.735611
34.435162,Yes,Travel_Rarely,719.31378,Sales,15.570878,3.681111,Medical,1,1062.27282,1,Male,40.210024,2.478122,2,'Sales Executive',2.869989,Single,4719.711483,7836.721445,1.357634,Y,Yes,14.233881,3.121002,2.845567,80,0.936362,9.136593,2.835306,3.248635,6.914709,6.727419,5.356781,4.840857
31.88605,Yes,Travel_Frequently,271.408509,'Research & Development',3.958286,2.695105,'Life Sciences',1,1609.286757,1,Male,56.951319,3.666368,1,'Research Scientist',1.088334,Married,2363.030993,15323.304198,5.83076,Y,Yes,14,3,1.806577,80,0.102676,6.802399,2,3,3.519144,1.969756,0.169097,2.12453
26.271947,Yes,Travel_Rarely,416.729497,'Research & Development',23.299109,3.145628,'Life Sciences',1,885.74844,4,Female,86.992001,3,1,'Laboratory Technician',2.300372,Single,2108.935601,17170.122922,1,Y,Yes,14.678133,3,1.766059,80,0.63166,5.725706,3,2.172003,5.681097,2,4.792493,6.414931
31.994067,Yes,Travel_Rarely,670.920514,'Research & Development',15.710792,3.273618,'Life Sciences',1,991.877068,4,Female,63.192291,3,1,'Laboratory Technician',3.372641,Single,2176.744552,16812.414738,1,Y,Yes,15.704304,3,1.731542,80,0.098043,7.170904,3,2.73776,6.040343,2,1.823097,2.264694
27.180893,Yes,Travel_Rarely,896.131355,Sales,9.288301,3.800947,'Life Sciences',1,1147.147544,2.635962,Female,45.417279,1.699214,1,'Laboratory Technician',1.230647,Single,1411.378068,16742.682455,1,Y,Yes,12.36534,3,1.007298,80,0,1,3.973431,2.593315,1,0,0.918711,0
20.633354,Yes,Travel_Rarely,963.823097,Sales,9.080363,3,'Life Sciences',1,1078.092919,3.972364,Female,41.899301,2.710456,1,'Laboratory Technician',1.127988,Single,1788.877261,17208.069605,1,Y,Yes,13.622968,3,1.689924,80,0,1.437119,3.114948,2.979888,1.310224,0.33381,0.264271,1.603191
47.296949,Yes,Travel_Rarely,955.98831,'Research & Development',5.051181,3.652136,'Life Sciences',1,1037.248594,1.408642,Male,34.774681,2.938715,1,'Research Scientist',2.372228,Single,2429.807049,10329.429608,2.928561,Y,Yes,12.008916,3.496982,1.606521,80,0.577123,9.174766,0.691794,3.616966,7.825581,0.322455,1.927099,6.019389
52.863579,Yes,Travel_Rarely,1349.031575,'Research & Development',13.336497,2.987284,Medical,1,1344.816305,2.997346,Female,65.774567,2,3,'Sales Executive',1,Single,8841.961959,12073.864921,5.476972,Y,Yes,12.977962,3,3.538447,80,0,27.269969,1.964813,2,10,7.15702,4.317619,9
29.281893,Yes,Travel_Rarely,1328.217025,'Research & Development',23.645007,2.885596,Medical,1,737.148768,2,Female,68.900848,2.288287,3,'Sales Executive',1,Single,9420.260673,11681.877279,6.335979,Y,Yes,13.352343,3,1.129492,80,0.783294,10.221532,2,2.980601,5.880217,5.19139,0.924788,8.310031
40.32286,Yes,Travel_Rarely,1147.606733,Sales,2.445034,1.044839,'Life Sciences',1,991.677295,2.412297,Male,82.194411,2,3,'Sales Executive',1.930724,Married,10380.365248,2546.518273,5.613989,Y,No,12.80443,3,2.509011,80,1,18.962248,4.191794,3,19.104595,6.827774,3,6.427101
30.606704,Yes,Travel_Rarely,1219.88263,Sales,1,2.571885,'Life Sciences',1,1251.997573,2,Male,70.458202,2,2.421741,'Sales Executive',1,Married,9925.287124,3935.061891,7.914911,Y,No,12.144809,3,4,80,1,10.19314,1.56168,3,16.797854,7.818558,4.895631,6.075654
34.11966,Yes,Travel_Rarely,1049.265962,Sales,11.863034,3,Medical,1,767.016701,3.651423,Female,65.896264,3,3,'Sales Executive',1,Single,9710.945307,10516.081364,5.334831,Y,Yes,16.219403,3.800682,1.636838,80,2.650468,9.815364,2,3,5.754373,6.224963,0.775765,6.77978
28.781953,Yes,Travel_Frequently,933.228474,'Research & Development',21.525296,3.392621,'Life Sciences',1,938.710444,2.486901,Female,52.254061,2,2,'Research Scientist',1.543118,Single,5076.327427,3112.519891,1.529409,Y,No,17.494701,3.864944,2.695464,80,0,10.18264,2.706097,2.821867,10.376252,4.20308,1.374468,5.597691
32.413474,Yes,Travel_Frequently,677.077588,'Research & Development',24.131546,3.675574,'Life Sciences',1,1340.525507,1.123092,Female,39.804414,2.482919,1.32883,'Research Scientist',3,Single,4124.453581,3612.55768,1,Y,No,20.129549,3.810323,1.482455,80,0,7.412405,2.319849,2.076263,12.961295,2.787187,5.325022,7.390176
27.81352,Yes,Travel_Frequently,1169.794496,'Research & Development',3.136996,2.074973,'Life Sciences',1,1484.67889,4,Female,32.119408,3,1,'Research Scientist',3.532322,Single,3825.395968,4321.797825,1,Y,Yes,12.675364,3,1.12896,80,0.227927,7,2.908674,3.840542,7,6.471739,6.360925,6.434429
28.409522,Yes,Travel_Rarely,1194.739773,'Research & Development',7.49297,3,Medical,1,648.931744,2.263792,Male,66.582575,3,1,'Research Scientist',3,Married,2139.714091,19521.336922,0.769575,Y,No,17.173722,3.497752,3.97542,80,0.348632,2.125595,0.68259,2,1.701077,1.99341,0.967034,1.037089
26.535605,Yes,Travel_Rarely,1330.56871,'Research & Development',21.856973,3,Medical,1,1825.928515,1,Male,50.106934,2.798796,1,'Research Scientist',2.547008,Married,2487.968895,19461.609235,1,Y,No,19.774032,3.524147,2.734068,80,0.626537,1,0.75792,2.358624,1,0.823001,0,0
25.73137,Yes,Travel_Rarely,1006.34615,'Research & Development',17.337014,2.582647,'Life Sciences',1,1213.004839,3.287504,Female,79.172367,2.612278,1,'Laboratory Technician',2,Single,2308.9013,3092.336567,1.921151,Y,Yes,18.685418,3.781923,1.632773,80,0.361741,4.848864,2.155501,1.266834,1.31369,1.610028,1.621719,0.988271
37.076775,Yes,Travel_Rarely,1168.535741,'Research & Development',23.64566,3,'Life Sciences',1,1568.125444,1,Female,56.845481,2.286822,1,'Laboratory Technician',1.593076,Single,2219.769901,2999.952127,3.814801,Y,Yes,19.314524,3.469261,2,80,0,6.33888,1.875526,1.164961,2.732898,2,0.582089,2.058908
28.66499,Yes,Travel_Rarely,924.824089,'Research & Development',1,2.151991,Medical,1,893.309756,1.92341,Female,40.851711,2,1,'Laboratory Technician',1.516584,Married,2365.136202,6749.754014,1,Y,Yes,12.50983,3,3.604596,80,1.160622,1,1.069349,3,1,0,0,0
27.214326,Yes,Travel_Rarely,945.18843,'Research & Development',11.518616,2.700675,Medical,1,1182.930453,1.358548,Female,65.647757,2.148686,1,'Laboratory Technician',2,Married,2425.621515,7094.050986,0.214557,Y,Yes,12.182983,3,1.884162,80,1.142762,5.684859,2.364909,3,3.261752,0.415353,0.406323,0.26285
34.49925,Yes,Travel_Rarely,930.595127,Sales,1.341817,4,Medical,1,967.874412,3.862857,Male,77.25131,3,1.975243,'Sales Executive',3,Single,4596.687519,17243.79573,3.922832,Y,Yes,15.718777,3,4,80,0,5,3.175684,2.672688,1.31319,0.267398,0.629514,0.103654
38.322285,Yes,Travel_Rarely,483.524907,'Research & Development',1.623212,3.87439,'Life Sciences',1,1038.247968,1,Female,81.278949,2.493101,3.587173,'Manufacturing Director',3.530215,Married,11458.783252,14794.682585,5.603246,Y,No,11,3,3.621645,80,1.505602,18.057362,2.680175,2.258178,17.849108,3.326277,11,6.258226
46.412376,Yes,Travel_Rarely,279.746678,'Research & Development',2,4.293467,'Life Sciences',1,1402.264272,1.864689,Female,81.925053,2.89915,3.864216,'Manufacturing Director',4,Married,10958.592119,13799.532439,0.758425,Y,No,15.198307,3,3.523098,80,2.644587,32.716009,4,3,19.502118,7,10.444341,7.12798
24.80008,Yes,Travel_Frequently,339.50938,'Research & Development',10.760318,2.081828,'Life Sciences',1,765.76071,2.38007,Male,74.308633,2.612261,1,'Laboratory Technician',2.803108,Single,2014.99214,13828.657911,1,Y,No,13.228457,3,3.26547,80,0.496726,0.489906,1.381111,3.164988,0.478256,0,0,0
18.953888,Yes,Travel_Frequently,188.133054,'Research & Development',6.797101,1.341523,'Life Sciences',1,1125.705074,2.767029,Male,83.244257,3,1,'Laboratory Technician',2.636879,Single,2457.87358,13130.606106,1,Y,No,14.061559,3,3.919033,80,0,0.646388,1.563787,3,0.239584,0,0,0
35.630697,Yes,Travel_Rarely,457.47203,Sales,23.371968,4,Marketing,1,1282.429938,3.403849,Female,57.0532,2.412434,2.737514,'Sales Executive',1.081479,Single,8845.939328,18060.110511,1.218505,Y,Yes,12.425398,3,2.806469,80,0,7.687088,2.8067,3,5,3.910209,0.487764,0.769591
30.608386,Yes,Travel_Rarely,545.874986,Sales,12.514544,3.835446,Marketing,1,1169.173719,1,Female,66.417928,3,2,'Sales Executive',1.155165,Single,6913.619978,18121.665766,2.144096,Y,Yes,13.317061,3,1,80,0,6.284855,3.42205,2.769789,5,2.702225,0,2.296721
29.966509,Yes,Travel_Frequently,623.788131,'Research & Development',14.365581,2.273219,Medical,1,1093.302992,3,Female,72.878124,3,1,'Research Scientist',1.6108,Single,2698.703134,6377.07473,0.063259,Y,Yes,21.076793,3.302448,3,80,0.895735,2.563008,3.920257,2.335744,3.109562,3.614425,1.145348,3.83875
29.623411,Yes,Travel_Frequently,824.936183,'Research & Development',14.248317,2.493574,Medical,1,1002.689392,2.626552,Female,40.736321,2.329668,1,'Research Scientist',2.807565,Single,2512.402543,6347.784638,1,Y,Yes,11.98251,3,3.165004,80,1,1.064194,1.449706,2.08003,1.455527,0.567219,1.075796,1.51674
33.234937,Yes,Travel_Rarely,595.804305,Sales,24.631666,1,'Life Sciences',1,461.33803,3.141885,Female,69.348797,2.03318,2.041762,'Sales Executive',1,Single,7091.586304,11345.050002,2.504468,Y,Yes,13.837838,3,1.25394,80,0.048005,11.13568,2.012442,1.333236,9.643717,5.682004,0.535699,5.145659
38.119119,Yes,Travel_Rarely,510.83258,Sales,6.365716,1.415507,'Life Sciences',1,994.104216,3,Male,50.174002,2.558338,3.735405,'Sales Executive',2.902459,Married,13738.986808,3568.73035,0.933023,Y,Yes,11.732431,3,1.140562,80,0.902305,16.304758,2.638726,2.911418,18.617854,7.653395,3.415026,13.521166
41.763821,Yes,Travel_Rarely,508.290845,Sales,6.138136,1.424767,'Life Sciences',1,1116.317367,3,Male,44.199792,2.604572,3.196628,'Sales Executive',3.051449,Married,11672.391979,3652.231244,0.990218,Y,Yes,11.138862,3,1.188141,80,0.988808,20.983689,4.760258,2.711416,17.133875,7.460874,12.031837,9.338685
27.809872,Yes,Travel_Rarely,670.356311,'Research & Development',16.020155,1.92421,'Life Sciences',1,1160.028781,2.512412,Female,77.781528,3,1,'Laboratory Technician',3.37557,Divorced,2547.835365,22882.032729,0.917678,Y,Yes,11,3,2.502862,80,0.825136,4.465192,2.711117,2,6.51879,2.619804,0.438191,0
39.515805,Yes,Travel_Rarely,1419.959912,Sales,9.166317,3.610094,Marketing,1,1435.154844,1.003864,Male,94.615957,1.711627,2,'Sales Executive',2.823894,Single,5961.449578,9276.145242,5.320292,Y,Yes,13,3,2,80,2.301564,10.765725,2.406111,2.150146,2.651389,2.599539,1.88168,2.580646
50.867127,Yes,Travel_Rarely,1112.403204,'Research & Development',7.203575,4,'Life Sciences',1,1131.828256,1.826988,Male,95.237414,3,1,'Research Scientist',3,Single,2799.211371,10406.340111,8.694849,Y,Yes,11.101003,3,3,80,1.250902,11.365378,2.245147,3.513901,7.420153,0.995561,0.662143,4.020212
51.638901,Yes,Travel_Rarely,1117.396287,'Research & Development',12.836145,3.091282,'Life Sciences',1,1692.215137,1.27884,Male,96.52164,3,1,'Research Scientist',3.092536,Single,2690.636562,10592.898967,1,Y,Yes,15.618342,3,3.904486,80,0,5.345985,3.055531,3,4.706613,3.102272,0.179384,1.05103
32.826006,Yes,Travel_Rarely,1249.78381,'Research & Development',5.457912,3.477284,'Life Sciences',1,1144.627748,3.531142,Male,59.865562,2.817719,1,'Research Scientist',3.828711,Married,2797.396221,4281.507886,2.532275,Y,Yes,18.639493,3.239521,2.358382,80,0.962904,2.852858,3.608262,1.5952,1.610776,0.271627,0.798347,1.79368
23.585532,Yes,Travel_Rarely,1240.092762,'Research & Development',3.353518,2.276532,'Life Sciences',1,1175.122414,3.108677,Male,41.064073,2.405637,1,'Research Scientist',4,Married,3210.800032,4263.617888,0.836028,Y,Yes,13.722998,3,2,80,1,4.789864,3.013117,3.519595,1.297968,6.372425,4.256957,4.428436
41.552925,Yes,Travel_Frequently,912.546494,'Research & Development',9.676565,2.136908,Medical,1,1187.074408,2.34009,Male,70.645745,2.749829,1,'Research Scientist',1.160272,Divorced,2198.911281,20353.45112,6,Y,Yes,16.708643,3,1.081023,80,0.050502,5.592847,2,1.778756,1.413465,0.701005,0.942482,0.991756
32.379864,Yes,Travel_Rarely,998.252842,'Research & Development',21.748221,2.828294,'Life Sciences',1,1109.070283,2.086615,Female,78.950812,2.936767,1,'Laboratory Technician',2,Single,2235.043259,3009.504395,3.074048,Y,Yes,19.274204,3.203586,1.641382,80,0.512426,3.588007,2.747151,2.850251,1.403679,1.531418,0.723842,1.146871
32.142084,Yes,Travel_Rarely,1001.000608,'Research & Development',20.773473,2.96625,'Life Sciences',1,1156.46088,2.540582,Female,73.062955,2.638025,1,'Laboratory Technician',2,Single,2243.222748,3031.314279,1.128812,Y,Yes,17.138989,3.133582,1.575486,80,0.878054,4.519921,2.106483,1.246336,1.273601,0.061907,1.923569,1.806961
22.360518,Yes,Travel_Rarely,702.603178,'Research & Development',19.842234,2.759684,Medical,1,1303.80318,1.723694,Female,94.964638,2.597543,1,'Laboratory Technician',2,Married,1898.360077,6149.36479,0.514549,Y,Yes,20.525602,3.54687,2.325068,80,0,2.665512,2.550571,3.426366,1.228426,1,0.886278,0.134889
21.128573,Yes,Travel_Frequently,686.522959,Sales,18.775232,2.357266,'Life Sciences',1,1107.658679,2.448661,Male,72.480573,2.819754,1,'Sales Representative',3.20007,Single,1397.852026,8050.347798,1,Y,Yes,14,3,4,80,0,0.492456,3.676406,3,0.05162,0,0.380432,0
27.855823,Yes,Travel_Frequently,533.687672,Sales,16.558454,2.532086,'Life Sciences',1,1516.65544,2.045314,Male,96.45886,1.059985,1,'Sales Representative',2.066156,Single,1538.150028,7897.132793,5.850895,Y,Yes,13.100927,3,3.568729,80,0,7.800866,2.105628,2.499663,6.872631,2.530465,0.896176,4.531772
44.821208,Yes,Travel_Rarely,1399.214137,Sales,1.667994,2.295641,Marketing,1,1205.114063,1.014996,Male,92.166028,1.842995,3.493714,'Sales Executive',1.427338,Single,16829.894317,2425.375722,3.978485,Y,Yes,15.715676,3,2.538303,80,0.761762,24.995227,1.157433,3,23.011964,7.485259,2.701409,8.838134
49.030708,Yes,Travel_Rarely,1370.737816,Sales,5.939145,3.048162,Marketing,1,1328.2667,1,Male,89.653033,1.775271,4.842489,'Sales Executive',2.059521,Single,13737.327424,5139.256085,3.677265,Y,Yes,16.547976,3,1.328419,80,0,25.176744,2,2.550436,21.572078,8.301614,2.779051,8.941059
24.425105,Yes,Travel_Rarely,195.916793,'Research & Development',6.059877,2.688134,'Life Sciences',1,1256.121976,1.167536,Female,47.561575,2.288642,1,'Laboratory Technician',2.110576,Single,2599.304964,25680.989962,0.582464,Y,Yes,19.454491,3.397674,2.530564,80,0,2.84399,2.692161,2.914449,2.246928,2,1.295404,2
21.257919,Yes,Travel_Rarely,320.879366,'Research & Development',8.846468,2.360837,'Life Sciences',1,1426.649307,1.676103,Female,66.972021,2.343273,1,'Laboratory Technician',3.356178,Single,2284.904819,25277.79658,1,Y,Yes,20.384751,4,2.269175,80,0.013445,2.144657,2,1.641074,2.076402,2,1.972466,2
44.101717,Yes,Travel_Rarely,789.952022,Sales,8.393312,3.221027,'Life Sciences',1,1821.18089,1.513785,Female,80.05448,3,2.769429,'Sales Executive',3.097401,Married,7589.828063,14138.20203,3.096138,Y,No,11.793078,3,4,80,1.257003,11.834216,2.472312,3,9.853946,4.838721,0,3.042598
36.555806,Yes,Travel_Rarely,823.292389,'Research & Development',3.135086,3.681966,'Life Sciences',1,1202.842162,2,Female,39.020566,1.101417,1,'Laboratory Technician',3.93121,Single,2833.2568,17515.349424,3.047894,Y,Yes,13,3,1.142929,80,1.061715,10,1.456608,2.195336,7,7,2.102875,1.045714
29.817893,Yes,Travel_Rarely,929.78682,'Research & Development',2.598841,3.988095,'Life Sciences',1,1266.853633,2,Female,44.262055,2.13796,1,'Laboratory Technician',3.883193,Single,2864.666098,17573.440816,3.559651,Y,Yes,13,3,2.870083,80,1.755704,10,1.375181,2.822236,7,7,3.962542,3.329398
48.304115,Yes,Travel_Rarely,1142.273857,Sales,18.135058,2,'Life Sciences',1,1321.22892,2.934318,Male,87.238683,2.780777,2,'Sales Executive',1.413756,Married,4299.71646,22823.874098,1.22939,Y,Yes,19.792826,3.953217,1,80,0.374039,11.851994,2.283829,3,5.664536,3.517529,1,2.054956
37.361453,Yes,Travel_Rarely,359.530848,'Research & Development',20.521308,3.278768,Medical,1,1509.482564,3.026655,Male,90.90163,3.65865,1,'Sales Executive',1,Single,3018.405218,22002.648567,0,Y,No,16.161182,3,1.973605,80,0,3.296192,2.045981,3,1.107915,1.305623,0,0.553359
38.88054,Yes,Travel_Rarely,495.468885,'Research & Development',14.974619,3,Medical,1,1412.197025,2.247228,Male,93.84743,3,1,'Sales Executive',1.99738,Single,3826.807717,22091.711276,4.752855,Y,No,13,3,1.479589,80,0.173314,6.707647,2,1.878374,3.10807,2,1.615535,2.763034
34.964372,Yes,Travel_Rarely,368.252966,Sales,23.541412,4,Marketing,1,1209.240157,1.994224,Male,72.096341,2.180488,2.947679,'Sales Executive',1.89257,Single,9022.958526,17727.90549,1.49462,Y,Yes,16.42742,3,1.021211,80,0,6.420743,2.597549,3,5,3.035621,0.042059,1.47467
43.085679,Yes,Travel_Rarely,325.232796,Sales,14.142802,3.431216,Marketing,1,1348.057483,2.185672,Male,55.526415,2.606403,3,'Sales Executive',2.826306,Single,9571.611933,16493.405346,3.602883,Y,Yes,11.44437,3,2.713448,80,0.221456,11.91829,1.947412,3.840889,5.287429,5.672921,1.149169,2.954303
44.527725,Yes,Travel_Rarely,899.373275,Sales,8.722376,3,'Life Sciences',1,1345.5318,2.649626,Male,63.178639,2.214883,3,'Sales Executive',1.161119,Single,10222.16679,21531.055386,9,Y,Yes,17.478804,3,3,80,0,12.116813,2.534418,2.215346,8.177274,7.392062,6.198379,3.726659
